strategy,date,code,name,industry,prev_vol_ratio,buy,sell,ret,equity_after
A_no_lookahead,2025-05-29,sz.300815,玉禾田,N78公共设施管理业,3.5726668689985077,23.71,29.2,0.2300478700970055,201699.09193797095
A_no_lookahead,2025-05-29,sh.603686,福龙马,N78公共设施管理业,2.6764129199001534,15.15,16.98,0.1192920792079209,212488.59308468108
A_no_lookahead,2025-05-30,sh.600834,申通地铁,S91综合,2.959635459329109,9.52,8.45,-0.11389495798319332,188287.21370339347
A_no_lookahead,2025-06-03,sz.001277,速达股份,C43金属制品、机械和设备修理业,2.440481048299887,44.28,43.95,-0.008952574525745214,186601.5583904689
A_no_lookahead,2025-06-05,sh.600259,中稀有色,B09有色金属矿采选业,1.554006537877271,54.1,55.8,0.029923290203327124,192185.29097458
A_no_lookahead,2025-06-06,sz.301227,森鹰窗业,C20木材加工和木、竹、藤、棕、草制品业,3.7423214205496347,19.72,19.93,0.009149087221095366,193943.61096431804
A_no_lookahead,2025-06-11,sz.301539,宏鑫科技,C36汽车制造业,1.6240975973100982,19.0,18.05,-0.051499999999999935,190614.2456427639
A_no_lookahead,2025-06-11,sz.300926,博俊科技,C36汽车制造业,3.3587499245179098,26.1,25.56,-0.022189655172413947,189179.73169270024
A_no_lookahead,2025-06-11,sh.688053,ST思科瑞,M74专业技术服务业,2.076013517956447,31.41,30.02,-0.045753422476918215,186221.8703696504
A_no_lookahead,2025-06-12,sz.002996,顺博合金,C42废弃资源综合利用业,1.7495175877580835,8.23,7.59,-0.07926427703523703,178841.4994081504
A_no_lookahead,2025-06-12,sz.002645,华宏科技,C42废弃资源综合利用业,1.7718491849720377,10.3,10.09,-0.021888349514563143,176803.45471519712
A_no_lookahead,2025-06-13,sh.600583,海油工程,B11开采专业及辅助性活动,1.649938677459627,5.5,5.58,0.01304545454545464,177956.69543118036
A_no_lookahead,2025-06-13,sh.600938,中国海油,B07石油和天然气开采业,1.5934817607748029,27.59,27.7,0.002486951794128224,178176.54626563637
A_no_lookahead,2025-06-16,sz.300483,首华燃气,B07石油和天然气开采业,11.74647654676565,11.55,10.64,-0.08028787878787874,173408.0739491636
A_no_lookahead,2025-06-16,sh.600968,海油发展,B11开采专业及辅助性活动,3.1447546639628015,4.4,4.16,-0.056045454545454565,170079.41210756468
A_no_lookahead,2025-06-16,sz.300332,天壕能源,D45燃气生产和供应业,3.9428542567629505,5.05,4.96,-0.01932178217821784,168931.84930216076
A_no_lookahead,2025-06-18,sz.000663,永安林业,A02林业,1.8225713608695988,7.1,6.57,-0.07614788732394356,164643.91482679863
A_no_lookahead,2025-06-18,sh.603619,中曼石油,B07石油和天然气开采业,1.8356370407998617,21.9,21.43,-0.022961187214611878,163350.95622068614
A_no_lookahead,2025-06-18,sz.300483,首华燃气,B07石油和天然气开采业,2.2584392210169355,11.71,10.82,-0.07750341588385995,158986.69109652116
A_no_lookahead,2025-06-23,sz.000968,蓝焰控股,B07石油和天然气开采业,1.9174333640676327,8.56,7.42,-0.134677570093458,148280.72047948182
A_no_lookahead,2025-06-23,sz.300483,首华燃气,B07石油和天然气开采业,1.6971873790779513,15.33,11.8,-0.23176744944553157,129856.75053386917
A_no_lookahead,2025-06-25,sh.605188,国光连锁,F52零售业,2.0795603566822276,11.15,10.61,-0.04993049327354265,123372.9389248137
A_no_lookahead,2025-06-26,sh.601133,柏诚股份,E49建筑安装业,12.075494187636595,13.26,12.5,-0.05881523378582204,120954.20284291141
A_no_lookahead,2025-06-26,sh.601162,天风证券,J67资本市场服务,5.948333007931144,4.7,4.76,0.011265957446808418,121417.5076029163
A_no_lookahead,2025-06-26,sh.601519,大智慧,J69其他金融业,5.471760323380656,10.84,10.62,-0.02179520295202958,120521.19485536474
A_no_lookahead,2025-07-03,sz.001201,东瑞股份,A03畜牧业,2.041533785496581,16.93,16.77,-0.01095067926757237,119201.40590555905
A_no_lookahead,2025-07-07,sh.600396,华电辽能,D44电力、热力生产和供应业,1.6584915331338814,3.7,3.85,0.03904054054054057,120752.63501214085
A_no_lookahead,2025-07-07,sz.300040,九洲集团,D44电力、热力生产和供应业,1.8859532610692156,8.15,8.09,-0.008861963190184117,120400.51552168977
A_no_lookahead,2025-07-07,sh.600719,大连热电,D44电力、热力生产和供应业,2.6928146961650996,7.03,7.14,0.014147226173541862,120962.63860487314
A_no_lookahead,2025-07-09,sz.000987,越秀资本,J69其他金融业,1.7649973481418686,7.18,7.84,0.09042200557103058,131900.32298668954
A_no_lookahead,2025-07-10,sz.300967,晓鸣股份,A03畜牧业,1.7802663409444912,20.34,19.8,-0.028048672566371613,128200.69401583723
A_no_lookahead,2025-07-11,sh.600864,哈投股份,J67资本市场服务,2.318953475635898,6.55,6.82,0.039721374045801616,129898.12992248204
A_no_lookahead,2025-07-11,sz.002468,申通快递,G60邮政业,3.1518247476561077,12.46,12.43,-0.003907704654895703,129731.13977289319
A_no_lookahead,2025-07-11,sz.000557,西部创业,G53铁路运输业,1.5704207431579105,5.41,5.4,-0.003348428835489746,129588.04947270238
A_no_lookahead,2025-07-14,sz.000603,盛达资源,B09有色金属矿采选业,2.3315393050743665,16.5,16.02,-0.03059090909090917,128266.64405913981
A_no_lookahead,2025-07-14,sh.601609,金田股份,C32有色金属冶炼和压延加工业,2.633970169173755,7.7,8.87,0.15044805194805183,134765.40059211175
A_no_lookahead,2025-07-14,sz.000758,中色股份,B09有色金属矿采选业,5.765876812921201,5.96,5.74,-0.03841275167785235,133106.1227371744
A_no_lookahead,2025-07-15,sz.002961,瑞达期货,J67资本市场服务,1.5019226869692603,23.62,23.12,-0.022668501270110053,130088.80642484732
A_no_lookahead,2025-07-18,sz.300785,值得买,I64互联网和相关服务,1.5671141604970023,36.36,34.28,-0.058705720572057196,126270.32786508257
A_no_lookahead,2025-07-18,sh.601360,三六零,I64互联网和相关服务,2.4791355819433196,11.2,10.72,-0.044357142857142706,123385.1439797315
A_no_lookahead,2025-07-21,sz.000401,金隅冀东,C30非金属矿物制品业,1.5397180376121111,4.91,5.3,0.07792973523421592,133000.5155819076
A_no_lookahead,2025-07-22,sz.002761,浙江建投,E48土木工程建筑业,7.394921899064932,10.29,11.39,0.10539990281827022,137673.26272094523
A_no_lookahead,2025-07-22,sh.603176,汇通集团,E48土木工程建筑业,1.749467056784608,7.22,6.38,-0.11784349030470914,132448.84773144595
A_no_lookahead,2025-07-22,sh.600984,建设机械,L71租赁业,4.683881126376055,3.7,3.7,-0.0015,132382.34747365498
A_no_lookahead,2025-07-23,sz.300021,大禹节水,N76水利管理业,7.4419129561943596,6.22,6.11,-0.01918488745980701,131535.7673276726
A_no_lookahead,2025-07-23,sh.601001,晋控煤业,B06煤炭开采和洗选业,3.6240640805644393,14.99,14.87,-0.009505336891260928,131116.3210572749
A_no_lookahead,2025-07-23,sh.601101,昊华能源,B06煤炭开采和洗选业,5.876590788276793,8.21,7.75,-0.05752923264311821,128577.70276872358
A_no_lookahead,2025-07-24,sz.300528,幸福蓝海,R87广播、电视、电影和录音制作业,1.6837300516004736,12.31,15.3,0.2413919577579205,159615.32616408175
A_no_lookahead,2025-07-28,sz.000888,峨眉山A,N78公共设施管理业,2.5472414892566557,14.7,14.22,-0.034153061224489745,157798.2088284655
A_no_lookahead,2025-07-28,sz.000558,天府文旅,N78公共设施管理业,3.2681461274474466,5.35,5.71,0.06578971962616836,161298.5580139236
A_no_lookahead,2025-07-28,sh.601595,上海电影,R87广播、电视、电影和录音制作业,1.9541586164478042,34.0,36.0,0.05732352941176472,164348.46262856867
A_no_lookahead,2025-07-29,sz.002397,梦洁股份,C17纺织业,2.406633308363306,3.83,3.67,-0.04327545691906004,157236.2078143723
A_no_lookahead,2025-08-04,sz.002120,韵达股份,G60邮政业,1.7311345911242113,8.27,8.07,-0.025683796856106278,153197.78499444344
A_no_lookahead,2025-08-05,sh.600879,航天电子,C37铁路、船舶、航空航天和其他运输设备制造业,1.6507704236365583,11.29,10.98,-0.028957927369353265,148761.49466342854
A_no_lookahead,2025-08-11,sz.300967,晓鸣股份,A03畜牧业,2.3960794223431243,22.83,23.45,0.02565724923346485,150033.76491173598
A_no_lookahead,2025-08-11,sz.002458,益生股份,A03畜牧业,1.8448768169352494,9.55,9.52,-0.004641361256544628,149803.61296580383
A_no_lookahead,2025-08-11,sz.002982,湘佳股份,A03畜牧业,1.5724415305036985,16.54,16.73,0.009987303506650726,150298.85503157272
A_no_lookahead,2025-08-13,sz.000419,通程控股,F52零售业,2.144685244281147,6.5,6.1,-0.06303846153846154,147140.65216751184
A_no_lookahead,2025-08-13,sh.600778,友好集团,F52零售业,2.0329391365087233,7.6,7.04,-0.0751842105263158,143373.95191465918
A_no_lookahead,2025-08-13,sh.601086,国芳集团,F52零售业,1.7094913879196774,11.73,10.81,-0.07993137254901955,139369.42065625262
A_no_lookahead,2025-08-15,sz.002951,金时科技,C23印刷和记录媒介复制业,2.6304813127709785,17.79,19.13,0.07382321528948849,144513.77002919154
A_no_lookahead,2025-08-15,sh.600076,康欣新材,C20木材加工和木、竹、藤、棕、草制品业,5.0515247638712335,2.59,2.88,0.11046911196911197,152211.77809696447
A_no_lookahead,2025-08-18,sz.300803,指南针,J69其他金融业,2.094257105818921,115.14,123.26,0.06902284175786005,162717.86757023376
A_no_lookahead,2025-08-20,sh.600805,悦达投资,S91综合,1.7362108116966137,6.19,6.0,-0.03219466882067862,157479.21971260305
A_no_lookahead,2025-08-21,sh.600864,哈投股份,J67资本市场服务,1.751479301424291,8.55,7.72,-0.09857602339181298,141955.54446648902
A_no_lookahead,2025-08-25,sz.002378,章源钨业,C32有色金属冶炼和压延加工业,1.7641862283044387,13.0,13.53,0.03926923076923067,143813.70614469782
A_no_lookahead,2025-08-25,sz.300618,寒锐钴业,C32有色金属冶炼和压延加工业,2.046007944735484,41.0,40.86,-0.004914634146341466,143581.15295599864
A_no_lookahead,2025-08-25,sh.603799,华友钴业,C32有色金属冶炼和压延加工业,1.6970593373775416,49.01,47.67,-0.028841358906345593,142216.4226870974
A_no_lookahead,2025-08-26,sh.603929,亚翔集成,E49建筑安装业,1.8122433708796175,40.9,44.1,0.07673960880195613,147673.23900820815
A_no_lookahead,2025-08-26,sz.000663,永安林业,A02林业,3.2843051920666153,7.44,7.04,-0.05526344086021512,143743.55457594825
A_no_lookahead,2025-08-27,sz.002232,启明信息,I65软件和信息技术服务业,2.0272464629035336,22.65,24.95,0.10004525386313473,148537.17471219494
A_no_lookahead,2025-08-27,sh.600728,佳都科技,I65软件和信息技术服务业,8.640413246243117,8.2,7.7,-0.062475609756097505,145543.6859719812
A_no_lookahead,2025-08-27,sh.688787,海天瑞声,I65软件和信息技术服务业,1.891765427406231,160.0,139.42,-0.1301250000000001,139308.80929224944
A_no_lookahead,2025-08-29,sz.002423,中粮资本,J68保险业,2.702095896748633,14.61,14.31,-0.022033880903490732,136239.29557949692
A_no_lookahead,2025-09-01,sh.601069,西部黄金,B09有色金属矿采选业,2.1539811386807415,20.9,23.11,0.10424162679425836,140973.23084766712
A_no_lookahead,2025-09-01,sh.600711,盛屯矿业,B09有色金属矿采选业,2.1148500360394866,8.95,9.19,0.02531564245810053,142122.89261287844
A_no_lookahead,2025-09-01,sh.600489,中金黄金,B09有色金属矿采选业,1.8942396547811953,16.4,18.07,0.10032926829268313,146679.1555589456
A_no_lookahead,2025-09-02,sh.600459,贵研铂业,C32有色金属冶炼和压延加工业,1.7168412358513756,17.95,17.76,-0.012084958217270124,146088.2850701875
A_no_lookahead,2025-09-02,sh.600489,中金黄金,B09有色金属矿采选业,1.8664277145720811,18.07,18.53,0.023956557830658698,147259.59429442085
A_no_lookahead,2025-09-02,sh.600531,豫光金铅,C32有色金属冶炼和压延加工业,1.9536638503153128,10.19,10.41,0.02008979391560356,148241.84563005218
A_no_lookahead,2025-09-03,sh.601069,西部黄金,B09有色金属矿采选业,1.741539288615773,25.4,27.5,0.08117716535433078,152253.12990176617
A_no_lookahead,2025-09-03,sz.002155,湖南黄金,B09有色金属矿采选业,1.6839362572482761,23.27,22.1,-0.05177932960893844,149694.50877286086
A_no_lookahead,2025-09-03,sh.600489,中金黄金,B09有色金属矿采选业,1.6999614477736908,18.53,18.16,-0.021467620075553195,148633.7088990993
A_no_lookahead,2025-09-08,sz.002460,赣锋锂业,C32有色金属冶炼和压延加工业,1.9780946365594136,46.48,47.5,0.020444922547332267,150153.1112322817
A_no_lookahead,2025-09-08,sz.002738,中矿资源,C32有色金属冶炼和压延加工业,1.6299537752577116,43.75,43.95,0.0030714285714286706,150381.37014237675
A_no_lookahead,2025-09-09,sz.002683,广东宏大,B11开采专业及辅助性活动,1.534846217483307,36.49,34.8,-0.04781405864620453,143191.02649109255
A_no_lookahead,2025-09-11,sz.301139,*ST元道,I65软件和信息技术服务业,4.9170222329310125,24.56,23.0,-0.06501791530944617,138536.03547435728
A_no_lookahead,2025-09-11,sz.300959,线上线下,I65软件和信息技术服务业,1.6185420248591633,47.81,48.32,0.009167224430035427,139192.36761246278
A_no_lookahead,2025-09-15,sz.001309,德明利,C39计算机、通信和其他电子设备制造业,1.5752984428809398,117.4,120.0,0.020646507666098712,140150.31304078715
A_no_lookahead,2025-09-15,sh.688041,海光信息,C39计算机、通信和其他电子设备制造业,1.7926117122202034,232.24,234.07,0.0063797795384084605,140446.31858038603
A_no_lookahead,2025-09-15,sz.301308,江波龙,C39计算机、通信和其他电子设备制造业,3.7590730725059367,116.31,110.75,-0.04930328432636916,138158.7716215668
A_no_lookahead,2025-09-16,sz.300013,新宁物流,G59装卸搬运和仓储业,1.8023028595971182,4.09,4.78,0.16720415647921777,145859.01191129643
A_no_lookahead,2025-09-16,sz.000603,盛达资源,B09有色金属矿采选业,1.730983823710541,23.0,21.67,-0.059326086956521695,143126.87214495402
A_no_lookahead,2025-09-16,sh.601699,潞安环能,B06煤炭开采和洗选业,2.0120721352013278,14.09,13.6,-0.03627643718949608,141456.23614465146
A_no_lookahead,2025-09-29,sh.601212,白银有色,C32有色金属冶炼和压延加工业,1.6605259473485012,4.02,4.03,0.0009875621890549926,141502.80175472563
A_no_lookahead,2025-09-29,sh.600459,贵研铂业,C32有色金属冶炼和压延加工业,2.0774873897394097,16.6,16.77,0.008740963855421504,141914.95637048042
A_no_lookahead,2025-09-29,sz.000737,北方铜业,C32有色金属冶炼和压延加工业,1.556549984884182,15.15,15.36,0.012361386138613874,142497.8214227134
A_no_lookahead,2025-09-30,sz.000426,兴业银锡,B09有色金属矿采选业,1.5375941400138344,33.0,35.0,0.05910606060606055,145305.31637912756
A_no_lookahead,2025-09-30,sh.601899,紫金矿业,B09有色金属矿采选业,1.519073035192884,29.57,31.22,0.05429979709164684,147884.51730887927
A_no_lookahead,2025-09-30,sh.603216,梦天家居,C20木材加工和木、竹、藤、棕、草制品业,1.7991446435374872,18.88,19.4,0.02604237288135597,149121.51110896966
A_no_lookahead,2025-10-09,sz.000426,兴业银锡,B09有色金属矿采选业,1.6417083946014646,35.0,35.74,0.01964285714285713,150097.90195551649
A_no_lookahead,2025-10-09,sz.000923,河钢资源,B08黑色金属矿采选业,3.3756312015262977,19.0,19.04,0.0006052631578946101,150127.98787442443
A_no_lookahead,2025-10-09,sz.002155,湖南黄金,B09有色金属矿采选业,1.5668503085011383,23.79,22.99,-0.035127574611181156,148381.89553855362
A_no_lookahead,2025-10-10,sz.002631,德尔未来,C20木材加工和木、竹、藤、棕、草制品业,2.2802371348521597,5.52,5.6,0.01299275362318847,150309.78494942773
A_no_lookahead,2025-10-13,sh.600598,北大荒,A01农业,1.689181281650516,15.2,14.62,-0.03965789473684206,147329.30013470683
A_no_lookahead,2025-10-13,sz.002041,登海种业,A05农、林、牧、渔专业及辅助性活动,1.6498012374687283,9.8,9.49,-0.03313265306122454,144839.2191564885
A_no_lookahead,2025-10-14,sh.600489,中金黄金,B09有色金属矿采选业,1.509185182676676,26.79,25.32,-0.056371220604703176,142117.63129806073
A_no_lookahead,2025-10-14,sz.000831,中国稀土,C32有色金属冶炼和压延加工业,1.86816279784625,62.87,61.4,-0.024881581040241796,140916.35504164489
A_no_lookahead,2025-10-14,sz.000426,兴业银锡,B09有色金属矿采选业,1.6963029724039689,39.3,35.18,-0.10633460559796432,135782.54796027078
A_no_lookahead,2025-10-15,sz.002731,*ST萃华,C24文教、工美、体育和娱乐用品制造业,3.1982702316082707,13.9,13.62,-0.021643884892086407,134802.92734746868
A_no_lookahead,2025-10-15,sz.002155,湖南黄金,B09有色金属矿采选业,1.6150534324882904,23.99,23.99,-0.0015,134735.03607348853
A_no_lookahead,2025-10-15,sh.600531,豫光金铅,C32有色金属冶炼和压延加工业,1.5930505550672696,14.65,14.85,0.012151877133105784,135285.0403533663
A_no_lookahead,2025-10-22,sh.600871,石化油服,B11开采专业及辅助性活动,3.504095704748322,2.45,2.72,0.10870408163265305,140187.05237678267
A_no_lookahead,2025-10-22,sh.600984,建设机械,L71租赁业,2.248430759565822,4.44,4.67,0.050301801801801604,142455.4128056506
A_no_lookahead,2025-10-22,sz.002051,中工国际,E48土木工程建筑业,1.7987728066539095,9.1,8.79,-0.03556593406593417,140851.56653054556
A_no_lookahead,2025-10-24,sh.688027,国盾量子,C39计算机、通信和其他电子设备制造业,1.7577739642503662,434.0,429.5,-0.011868663594470084,140294.32657724383
A_no_lookahead,2025-10-24,sz.002587,奥拓电子,C39计算机、通信和其他电子设备制造业,1.879612470720677,6.39,6.5,0.015714397496087662,141032.12574537972
A_no_lookahead,2025-10-24,sz.300227,光韵达,C39计算机、通信和其他电子设备制造业,1.8005492179860076,9.39,9.97,0.06026783812566566,143861.7322158495
A_no_lookahead,2025-10-31,sz.002163,海南发展,E50建筑装饰、装修和其他建筑业,3.766364542806181,12.49,12.85,0.027323058446757253,147792.4747334349
A_no_lookahead,2025-11-03,sh.603929,亚翔集成,E49建筑安装业,2.2013436498044103,44.58,47.9,0.07297285778375945,158577.3139736677
A_no_lookahead,2025-11-04,sh.603929,亚翔集成,E49建筑安装业,2.0637136236027667,47.9,49.63,0.03461691022964525,164066.77061595244
A_no_lookahead,2025-11-06,sh.603105,芯能科技,D44电力、热力生产和供应业,3.1990826901437575,10.8,10.6,-0.020018518518518602,160782.39693010345
A_no_lookahead,2025-11-07,sh.603406,天富龙,C28化学纤维制造业,1.9434936691377518,47.88,46.33,-0.03387259816207194,155336.2794073553
A_no_lookahead,2025-11-10,sh.603505,金石资源,B10非金属矿采选业,1.9467442583634522,20.2,19.83,-0.019816831683168334,152258.00650405014
A_no_lookahead,2025-11-13,sh.601020,华钰矿业,B09有色金属矿采选业,2.1732896347075266,35.0,32.76,-0.06550000000000006,147271.5567910425
A_no_lookahead,2025-11-13,sz.001277,速达股份,C43金属制品、机械和设备修理业,4.521792254901776,46.46,45.01,-0.032709642703400876,144781.4042953027
A_no_lookahead,2025-11-19,sh.600097,开创国际,A04渔业,4.350360919671474,13.7,15.72,0.14594525547445275,151824.79064124534
A_no_lookahead,2025-11-19,sz.002086,东方海洋,A04渔业,2.1559707047383565,2.81,3.28,0.16575978647686834,159824.43552851552
A_no_lookahead,2025-11-19,sz.002069,獐子岛,A04渔业,2.840145680297134,4.27,4.68,0.09451873536299776,164385.95394120584
A_no_lookahead,2025-11-20,sz.002069,獐子岛,A04渔业,2.593893567787028,4.68,4.19,-0.10620085470085455,146928.02513183447
A_no_lookahead,2025-11-25,sh.603216,梦天家居,C20木材加工和木、竹、藤、棕、草制品业,2.4901623161543656,23.63,24.0,0.014158061785865485,149008.24118972616
A_no_lookahead,2025-11-26,sh.688102,斯瑞新材,C32有色金属冶炼和压延加工业,1.94823182989158,25.44,24.5,-0.038449685534591216,146143.5811818224
A_no_lookahead,2025-11-26,sz.002240,盛新锂能,C32有色金属冶炼和压延加工业,1.6135941599057035,34.83,33.01,-0.05375380419178871,142138.70127188473
A_no_lookahead,2025-12-01,sz.000975,山金国际,B09有色金属矿采选业,1.5573076593649537,21.99,22.3,0.01259731696225558,143033.98440814737
A_no_lookahead,2025-12-01,sh.605086,龙高股份,B10非金属矿采选业,2.3939662502404366,35.0,36.5,0.041357142857142926,145973.20969516243
A_no_lookahead,2025-12-03,sh.605108,同庆楼,H62餐饮业,6.252450794770276,22.42,24.5,0.09127430865298841,159296.8134919461
A_no_lookahead,2025-12-04,sz.300695,兆丰股份,C36汽车制造业,1.7829658996463174,93.9,91.35,-0.02865654952076685,154731.91646761377
A_no_lookahead,2025-12-05,sz.301265,华新科技,C42废弃资源综合利用业,1.5775674651635059,13.25,13.48,0.015858490566037775,157185.73110518037
A_no_lookahead,2025-12-08,sh.601377,兴业证券,J67资本市场服务,4.447495503048532,7.48,7.57,0.010532085561497264,157737.56229486247
A_no_lookahead,2025-12-08,sh.600095,湘财股份,J67资本市场服务,3.3911324147853814,11.99,11.52,-0.04069933277731447,155605.11083549738
A_no_lookahead,2025-12-08,sh.601688,华泰证券,J67资本市场服务,1.8741145567561313,22.34,22.61,0.010585944494180767,156159.76397708294
A_no_lookahead,2025-12-10,sh.600280,中央商场,F52零售业,2.473085484586573,4.29,4.36,0.01481701631701632,156931.03790071956
A_no_lookahead,2025-12-10,sz.000603,盛达资源,B09有色金属矿采选业,1.7472807521559448,30.03,30.7,0.02081102231102233,158014.31934478992
A_no_lookahead,2025-12-10,sh.601086,国芳集团,F52零售业,2.2677307145022865,10.88,10.79,-0.009772058823529549,157505.65187830574
A_no_lookahead,2025-12-12,sz.002192,融捷股份,B09有色金属矿采选业,1.6587453616762644,51.2,48.38,-0.05657812499999998,154535.19372491332
A_no_lookahead,2025-12-12,sz.000975,山金国际,B09有色金属矿采选业,2.512335281427731,24.2,24.17,-0.002739669421487455,154391.35591885916
A_no_lookahead,2025-12-12,sh.600961,株冶集团,C32有色金属冶炼和压延加工业,1.9961067865835582,15.65,15.48,-0.012362619808306717,153742.29508824885
A_no_lookahead,2025-12-15,sz.000799,酒鬼酒,C15酒、饮料和精制茶制造业,1.992138701425206,58.02,56.29,-0.031317304377800836,152137.36367124206
A_no_lookahead,2025-12-15,sh.601133,柏诚股份,E49建筑安装业,2.037884155217559,15.55,14.66,-0.05873472668810292,149127.35977710542
A_no_lookahead,2025-12-15,sh.600702,舍得酒业,C15酒、饮料和精制茶制造业,1.5211673906618415,60.0,57.73,-0.03933333333333339,147111.62746372615
A_no_lookahead,2025-12-16,sz.000721,西安饮食,H62餐饮业,1.8099146102464188,9.96,9.85,-0.012544176706827446,145266.2332131922
A_no_lookahead,2025-12-19,sz.002103,广博股份,C24文教、工美、体育和娱乐用品制造业,2.857509928685349,10.35,10.08,-0.027586956521739092,141258.77995346306
A_no_lookahead,2025-12-22,sh.603505,金石资源,B10非金属矿采选业,1.5390523482696878,18.8,18.33,-0.026500000000000135,137515.42228469628
A_no_lookahead,2025-12-23,sz.300189,神农种业,A05农、林、牧、渔专业及辅助性活动,1.8379604681674495,7.61,7.75,0.016896846254927766,138677.21075870926
A_no_lookahead,2025-12-23,sh.600547,山东黄金,B09有色金属矿采选业,1.5899863652981228,38.93,41.51,0.06477279732853841,143130.8400473068
A_no_lookahead,2025-12-24,sz.000032,深桑达A,E49建筑安装业,2.3409990611942857,20.37,20.64,0.011754786450662693,143972.0762769368
A_no_lookahead,2025-12-24,sh.600711,盛屯矿业,B09有色金属矿采选业,1.6153014263747631,15.02,14.2,-0.05609387483355527,139957.69456371918
A_no_lookahead,2025-12-25,sz.002163,海南发展,E50建筑装饰、装修和其他建筑业,1.53866126991357,20.15,20.81,0.031254342431761784,142144.83741964638
A_no_lookahead,2025-12-25,sh.603098,森特股份,E50建筑装饰、装修和其他建筑业,3.0633947407853146,13.93,14.15,0.014293251974156597,143145.06271670703
A_no_lookahead,2025-12-29,sz.300777,中简科技,C28化学纤维制造业,2.2062476773171595,37.95,39.8,0.047248353096178974,146526.74695031386
A_no_lookahead,2025-12-29,sh.688295,中复神鹰,C28化学纤维制造业,3.539026926374977,32.0,34.11,0.06443749999999998,151138.70193971778
